week_start_date,site_id,permanent_headcount,part_time_headcount,agency_headcount,turnover_events,absence_rate_pct,vacancy_count,training_hours
2024-03-11,22,32,10,2,0,2.97,1,10
2024-03-18,22,32,8,3,0,2.71,1,15
2024-03-25,22,34,10,1,1,5.39,1,16
2024-04-01,22,32,10,3,0,3.83,1,10
2024-04-08,22,33,10,2,0,3.83,1,10
2024-04-15,22,40,9,4,0,3.96,1,22
2024-04-22,22,35,11,2,0,2.77,1,15
2024-04-29,22,37,10,4,1,2.87,1,19
2024-05-06,22,35,10,3,0,3.1,1,14
2024-05-13,22,33,7,1,1,4.41,1,16
2024-05-20,22,35,9,3,0,2.49,1,22
2024-05-27,22,35,11,3,0,3.84,1,18
2024-06-03,22,33,9,3,0,2.83,1,15
2024-06-10,22,35,7,2,0,4.41,1,17
2024-06-17,22,35,11,3,0,2.88,1,10
2024-06-24,22,36,10,4,0,4.52,1,16
2024-07-01,22,34,11,3,0,1.78,1,19
2024-07-08,22,39,11,2,0,2.9,1,25
2024-07-15,22,31,6,2,0,3.93,1,18
2024-07-22,22,34,10,2,0,3.29,1,14
2024-07-29,22,34,9,2,0,3.96,1,24
2024-08-05,22,35,7,2,0,3.82,1,11
2024-08-12,22,35,9,2,0,3.77,1,19
2024-08-19,22,32,7,3,0,3.59,1,14
2024-08-26,22,29,5,2,0,2.2,1,15
2024-09-02,22,36,9,1,1,2.2,1,18
2024-09-09,22,38,12,3,0,3.71,1,27
2024-09-16,22,35,12,2,0,2.73,1,12
2024-09-23,22,33,10,2,0,4.57,1,24
2024-09-30,22,33,7,2,0,2.61,1,14
2024-10-07,22,35,10,2,0,2.16,1,22
2024-10-14,22,34,7,2,0,2.21,1,19
2024-10-21,22,33,7,3,0,2.86,1,14
2024-10-28,22,35,10,1,0,3.67,1,14
2024-11-04,22,33,7,3,0,4.04,1,25
2024-11-11,22,33,9,3,0,4.05,1,11
2024-11-18,22,34,7,1,0,2.2,1,21
2024-11-25,22,34,10,3,0,4.25,1,25
2024-12-02,22,35,10,2,0,4.86,1,24
2024-12-09,22,36,10,3,0,5.21,1,26
2024-12-16,22,34,9,2,0,3.68,1,16
2024-12-23,22,37,10,3,0,5.16,1,28
2024-12-30,22,35,7,3,1,5.07,1,21
2025-01-06,22,34,9,1,0,4.57,1,25
2025-01-13,22,36,8,2,0,5.12,1,13
2025-01-20,22,40,10,4,0,3.98,1,27
2025-01-27,22,33,8,3,0,4.82,1,13
2025-02-03,22,34,9,1,0,4.49,1,14
2025-02-10,22,37,11,3,0,5.73,1,12
2025-02-17,22,33,8,3,0,3.06,1,18
2025-02-24,22,32,6,1,0,6.52,1,17
2025-03-03,22,34,8,1,0,2.68,1,25
2025-03-10,22,35,10,2,0,2.35,1,25
2025-03-17,22,30,6,1,0,3.05,0,21
2025-03-24,22,37,10,2,0,5.01,1,26
2025-03-31,22,34,10,1,0,3.33,1,13
2025-04-07,22,34,8,2,0,2.54,1,24
2025-04-14,22,33,6,3,0,4.09,1,13
2025-04-21,22,37,10,4,0,1.84,1,11
2025-04-28,22,31,8,2,0,2.71,1,13
2025-05-05,22,33,9,2,0,2.82,1,17
2025-05-12,22,33,8,2,0,4.03,1,20
2025-05-19,22,33,10,2,0,4.79,1,15
2025-05-26,22,34,11,3,0,4.62,1,21
2025-06-02,22,34,10,3,0,1.77,1,21
2025-06-09,22,35,7,3,0,3.33,1,12
2025-06-16,22,34,10,2,0,3.41,1,13
2025-06-23,22,32,9,2,1,3.57,1,21
2025-06-30,22,34,9,2,1,4.59,1,12
2024-01-01,23,23,4,3,0,7.36,1,13
2024-01-08,23,28,6,2,0,8.22,3,21
2024-01-15,23,25,5,2,0,6.5,1,19
2024-01-22,23,27,5,3,0,9.16,2,12
2024-01-29,23,27,6,3,0,9.44,1,13
2024-02-05,23,27,8,4,0,11.57,2,19
2024-02-12,23,26,6,3,0,7.21,3,19
2024-02-19,23,26,7,3,0,7.72,2,14
2024-02-26,23,23,6,2,0,7.52,1,11
2024-03-04,23,25,6,2,0,7.75,2,14
2024-03-11,23,28,9,3,0,6.65,2,12
2024-03-18,23,26,8,2,0,5.36,2,9
2024-03-25,23,27,7,4,0,8.45,1,13
2024-04-01,23,25,6,3,0,5.58,2,13
2024-04-08,23,25,5,4,0,6.94,1,16
2024-04-15,23,27,8,4,0,9.4,2,20
2024-04-22,23,28,6,4,0,5.39,2,10
2024-04-29,23,25,5,2,0,9.15,1,10
2024-05-06,23,26,6,2,0,6.75,2,10
2024-05-13,23,28,9,3,0,10.07,3,12
2024-05-20,23,22,7,1,0,7.02,1,6
2024-05-27,23,24,5,3,0,8.53,1,12
2024-06-03,23,25,8,4,0,8.75,1,15
2024-06-10,23,28,5,2,0,7.49,3,16
2024-06-17,23,28,7,2,0,5.94,2,17
2024-06-24,23,26,5,3,1,8.76,2,11
2024-07-01,23,25,7,3,0,6.9,2,9
2024-07-08,23,27,8,4,0,6.25,3,16
2024-07-15,23,24,6,3,0,6.85,2,13
2024-07-22,23,24,6,3,0,5.51,2,10
2024-07-29,23,26,9,2,0,7.65,2,10
2024-08-05,23,26,7,2,0,7.04,1,12
2024-08-12,23,28,8,2,1,4.6,3,14
2024-08-19,23,25,5,2,0,8.24,1,10
2024-08-26,23,25,7,2,0,6.41,2,19
2024-09-02,23,30,9,5,0,8.25,2,21
2024-09-09,23,26,6,2,0,8.16,2,10
2024-09-16,23,25,8,2,0,7.58,1,11
2024-09-23,23,26,7,2,0,7.09,2,13
2024-09-30,23,26,8,4,0,6.62,2,14
2024-10-07,23,27,7,4,0,5.65,2,8
2024-10-14,23,26,5,2,0,6.58,2,13
2024-10-21,23,27,5,3,1,6.81,1,21
2024-10-28,23,26,7,3,0,6.95,3,13
2024-11-04,23,28,9,2,0,5.33,1,11
2024-11-11,23,22,7,3,0,6.94,2,17
2024-11-18,23,27,7,4,0,8.41,2,16
2024-11-25,23,27,6,3,0,9.31,2,20
2024-12-02,23,25,6,3,0,7.48,2,15
2024-12-09,23,26,7,3,0,8.14,3,16
2024-12-16,23,27,8,3,0,8.44,2,16
2024-12-23,23,27,6,3,0,8.04,3,18
2024-12-30,23,30,6,2,0,10.34,2,16
2025-01-06,23,26,7,3,0,8.3,2,12
2025-01-13,23,25,8,2,1,6.74,2,9
2025-01-20,23,27,9,3,1,8.69,2,20
2025-01-27,23,30,9,5,0,9.89,3,20
2025-02-03,23,24,5,2,0,9.16,2,18
2025-02-10,23,29,8,2,1,8.18,2,15
2025-02-17,23,28,6,3,0,10.98,2,14
2025-02-24,23,27,5,4,0,9.56,1,14
2025-03-03,23,27,7,4,0,8.03,2,16
2025-03-10,23,30,9,2,0,6.25,3,9
2025-03-17,23,27,8,2,1,5.75,1,12
2025-03-24,23,24,7,2,0,7.77,1,13
2025-03-31,23,26,6,3,1,8.1,3,15
2025-04-07,23,25,7,2,1,6.46,2,12
2025-04-14,23,22,4,3,1,9.22,1,6
2025-04-21,23,25,7,4,0,8.96,2,15
2025-04-28,23,27,9,3,0,7.91,1,8
2025-05-05,23,30,10,5,0,7.56,2,10
2025-05-12,23,24,8,3,0,6.45,1,11
2025-05-19,23,23,7,1,0,7.73,2,12
2025-05-26,23,26,6,3,1,8.57,2,8
2025-06-02,23,30,7,3,0,8.18,2,19
2025-06-09,23,27,6,4,0,8.23,1,11
2025-06-16,23,26,5,3,0,6.88,2,9
2025-06-23,23,26,8,2,0,9.53,1,18
2025-06-30,23,26,6,4,1,6.6,2,15
2024-01-01,24,73,18,2,0,5.96,2,40
2024-01-08,24,72,21,1,0,4.91,3,35
2024-01-15,24,70,17,1,0,6.15,2,31
2024-01-22,24,70,15,0,1,5.98,3,23
2024-01-29,24,73,23,2,1,6.0,2,38
2024-02-05,24,70,22,2,0,4.81,2,36
2024-02-12,24,71,16,1,0,5.02,3,55
2024-02-19,24,70,23,0,0,6.23,2,22
2024-02-26,24,70,22,0,0,6.25,2,50
2024-03-04,24,68,20,0,0,4.86,2,27
2024-03-11,24,73,25,1,0,3.07,3,54
2024-03-18,24,71,14,0,0,3.7,3,55
2024-03-25,24,73,22,2,0,3.65,3,54
2024-04-01,24,67,17,0,0,3.16,2,25
2024-04-08,24,68,20,2,0,4.06,2,34
2024-04-15,24,74,23,1,0,4.25,2,47
2024-04-22,24,72,17,1,0,4.27,2,34
2024-04-29,24,69,23,1,0,4.01,3,34
2024-05-06,24,74,24,1,0,4.56,3,50
2024-05-13,24,72,18,0,0,3.98,3,45
2024-05-20,24,72,21,0,1,3.78,2,23
2024-05-27,24,72,21,2,0,3.88,3,56
2024-06-03,24,73,25,0,0,3.38,2,44
2024-06-10,24,72,22,1,0,4.64,3,21
2024-06-17,24,75,23,0,0,4.06,2,42
2024-06-24,24,70,14,0,0,4.36,2,35
2024-07-01,24,75,19,1,0,4.01,2,24
2024-07-08,24,70,15,1,1,3.02,2,49
2024-07-15,24,71,23,2,0,4.3,2,38
2024-07-22,24,68,22,2,1,2.7,2,39
2024-07-29,24,71,16,1,0,2.64,2,54
2024-08-05,24,70,17,0,0,4.32,3,48
2024-08-12,24,71,15,2,0,4.29,2,38
2024-08-19,24,71,18,2,1,2.55,2,53
2024-08-26,24,73,22,0,0,4.27,3,27
2024-09-02,24,68,18,0,0,3.58,3,26
2024-09-09,24,70,22,1,0,3.32,2,32
2024-09-16,24,71,21,0,0,3.9,2,33
2024-09-23,24,72,23,1,1,4.96,2,22
2024-09-30,24,70,23,0,0,3.87,2,33
2024-10-07,24,68,17,1,0,4.66,2,41
2024-10-14,24,78,26,1,0,3.21,2,37
2024-10-21,24,70,15,1,0,3.21,2,45
2024-10-28,24,69,16,1,0,3.69,2,23
2024-11-04,24,75,17,2,1,4.6,2,38
2024-11-11,24,71,21,1,0,3.99,2,41
2024-11-18,24,69,13,1,0,3.95,2,45
2024-11-25,24,75,25,1,0,4.66,3,24
2024-12-02,24,73,16,0,0,4.87,2,46
2024-12-09,24,71,17,0,0,4.77,2,52
2024-12-16,24,70,15,1,0,6.17,2,51
2024-12-23,24,74,24,2,1,5.15,2,50
2024-12-30,24,67,17,0,0,6.2,2,25
2025-01-06,24,73,15,0,0,6.17,2,36
2025-01-13,24,70,21,0,0,5.03,2,34
2025-01-20,24,72,23,2,0,5.33,2,28
2025-01-27,24,72,18,2,0,5.89,3,37
2025-02-03,24,74,15,0,0,5.3,3,34
2025-02-10,24,73,20,2,2,5.06,3,36
2025-02-17,24,73,19,2,0,5.07,2,42
2025-02-24,24,75,20,0,0,5.24,2,42
2025-03-03,24,71,19,1,1,4.82,3,24
2025-03-10,24,72,14,1,1,3.96,3,48
2025-03-17,24,70,17,1,0,3.45,3,35
2025-03-24,24,75,22,1,0,3.93,3,24
2025-03-31,24,70,20,2,0,4.17,2,35
2025-04-07,24,71,15,0,1,3.58,2,52
2025-04-14,24,70,14,1,0,3.01,2,40
2025-04-21,24,69,15,2,0,4.06,2,36
2025-04-28,24,71,21,2,0,4.56,3,24
2025-05-05,24,76,24,1,0,4.69,2,37
2025-05-12,24,70,19,2,0,3.31,3,36
2025-05-19,24,71,15,0,0,4.52,2,30
2025-05-26,24,70,20,0,0,4.98,2,54
2025-06-02,24,72,20,2,0,3.65,3,56
2025-06-09,24,72,19,0,1,3.14,3,47
2025-06-16,24,69,13,2,1,4.19,3,23
2025-06-23,24,68,22,0,0,4.29,2,25
2025-06-30,24,70,15,0,0,4.16,3,37
2024-01-01,25,30,10,1,0,4.69,1,9
2024-01-08,25,37,9,1,0,5.39,1,18
2024-01-15,25,38,8,0,0,5.88,1,28
2024-01-22,25,38,10,1,0,4.56,1,17
2024-01-29,25,35,7,0,0,4.91,1,23
2024-02-05,25,41,13,1,0,5.63,1,19
2024-02-12,25,37,8,0,0,4.83,1,29
2024-02-19,25,35,8,1,0,5.2,1,11
2024-02-26,25,40,8,1,0,5.59,1,31
2024-03-04,25,39,11,1,0,3.97,1,17
2024-03-11,25,38,10,0,0,4.42,1,27
2024-03-18,25,39,8,0,0,4.0,1,14
2024-03-25,25,36,8,0,0,4.64,1,12
2024-04-01,25,38,12,0,0,3.2,1,13
2024-04-08,25,40,11,1,1,3.46,1,31
2024-04-15,25,38,10,0,0,4.33,1,27
2024-04-22,25,36,9,0,0,3.0,1,18
2024-04-29,25,37,7,0,0,4.86,1,25
2024-05-06,25,34,7,0,0,4.2,1,21
2024-05-13,25,39,11,0,1,4.35,1,11
2024-05-20,25,37,8,0,0,3.15,1,28
2024-05-27,25,38,11,1,0,3.12,1,15
2024-06-03,25,38,9,0,0,3.58,1,19
2024-06-10,25,37,7,0,0,3.41,1,26
2024-06-17,25,36,11,0,0,3.95,1,22
2024-06-24,25,40,12,1,0,4.86,1,29
2024-07-01,25,36,7,0,0,2.86,1,12
2024-07-08,25,37,9,0,0,2.87,1,14
2024-07-15,25,39,13,0,0,2.58,1,15
2024-07-22,25,35,7,0,0,4.13,1,26
2024-07-29,25,36,12,0,0,4.31,1,11
2024-08-05,25,38,9,0,0,4.32,1,30
2024-08-12,25,40,11,1,0,3.05,1,27
2024-08-19,25,36,10,1,0,2.55,1,18
2024-08-26,25,38,7,1,0,4.09,1,21
2024-09-02,25,37,9,0,0,3.33,1,11
2024-09-09,25,38,12,0,0,4.95,1,24
2024-09-16,25,39,9,0,0,3.45,1,16
2024-09-23,25,36,11,0,0,4.32,1,20
2024-09-30,25,38,12,1,0,4.1,1,28
2024-10-07,25,38,12,0,0,3.51,1,21
2024-10-14,25,36,7,0,0,3.17,1,22
2024-10-21,25,39,11,0,0,4.39,1,13
2024-10-28,25,37,8,1,0,3.75,1,27
2024-11-04,25,36,10,0,0,4.03,1,23
2024-11-11,25,33,8,1,0,4.93,1,21
2024-11-18,25,38,8,0,0,4.63,1,24
2024-11-25,25,36,9,0,0,4.43,1,17
2024-12-02,25,37,12,0,0,5.8,1,28
2024-12-09,25,34,10,1,0,5.24,1,22
2024-12-16,25,36,11,0,0,4.52,1,18
2024-12-23,25,40,13,0,0,5.49,1,13
2024-12-30,25,34,9,0,0,6.38,1,24
2025-01-06,25,37,12,1,1,4.72,1,18
2025-01-13,25,38,8,0,1,5.49,1,24
2025-01-20,25,34,10,0,1,6.09,1,21
2025-01-27,25,41,10,0,0,4.76,1,13
2025-02-03,25,38,12,0,0,4.81,1,15
2025-02-10,25,38,8,0,1,4.8,1,20
2025-02-17,25,36,9,0,1,6.03,1,23
2025-02-24,25,35,10,0,0,5.48,1,26
2025-03-03,25,36,7,0,0,4.32,1,14
2025-03-10,25,37,12,0,0,3.44,1,12
2025-03-17,25,36,10,0,0,3.98,1,24
2025-03-24,25,41,10,0,0,4.42,1,16
2025-03-31,25,39,10,1,0,3.77,1,30
2025-04-07,25,35,8,1,0,4.95,1,16
2025-04-14,25,37,9,0,0,3.76,1,14
2025-04-21,25,41,9,0,0,3.73,1,19
2025-04-28,25,40,8,1,0,3.49,1,28
2025-05-05,25,38,10,0,0,3.65,1,23
2025-05-12,25,39,13,0,0,4.46,1,12
2025-05-19,25,33,11,0,0,4.37,1,11
2025-05-26,25,37,10,1,0,3.71,1,29
2025-06-02,25,38,10,0,0,4.72,1,18
2025-06-09,25,37,7,0,0,4.92,1,17
2025-06-16,25,34,8,0,0,3.83,1,20
2025-06-23,25,35,7,0,0,4.96,1,26
2025-06-30,25,40,13,0,0,3.91,1,28
2024-01-01,26,68,15,0,0,5.02,3,35
2024-01-08,26,64,16,0,0,5.37,2,21
2024-01-15,26,60,17,1,0,6.32,2,35
2024-01-22,26,64,18,1,1,4.86,2,38
2024-01-29,26,61,13,1,1,6.07,2,21
2024-02-05,26,62,17,2,0,5.8,2,23
2024-02-12,26,67,23,0,0,5.33,2,28
2024-02-19,26,62,15,0,1,4.88,2,47
2024-02-26,26,66,13,1,1,4.9,2,30
2024-03-04,26,62,15,1,0,4.54,2,30
2024-03-11,26,60,13,0,1,3.45,2,39
2024-03-18,26,64,22,1,0,3.11,2,42
2024-03-25,26,64,19,1,0,4.24,2,44
2024-04-01,26,60,16,0,0,3.55,2,32
2024-04-08,26,63,12,0,0,4.12,2,23
2024-04-15,26,61,13,0,1,4.82,2,38
2024-04-22,26,66,22,0,0,3.06,2,21
2024-04-29,26,61,15,1,0,4.13,2,37
2024-05-06,26,63,20,2,0,4.08,2,35
2024-05-13,26,64,12,0,0,3.84,2,30
2024-05-20,26,62,16,1,1,3.73,2,35
2024-05-27,26,64,21,0,0,3.99,2,41
2024-06-03,26,62,18,1,0,4.48,2,30
2024-06-10,26,61,13,0,0,3.81,2,47
2024-06-17,26,64,19,0,0,3.59,2,48
2024-06-24,26,64,20,1,0,4.68,2,41
2024-07-01,26,65,19,1,0,4.14,2,24
2024-07-08,26,66,16,1,1,2.6,2,23
2024-07-15,26,64,21,1,0,2.57,2,32
2024-07-22,26,63,21,0,0,4.32,2,38
2024-07-29,26,65,14,1,1,3.32,2,22
2024-08-05,26,61,13,1,0,3.81,2,26
2024-08-12,26,64,20,1,0,3.31,2,28
2024-08-19,26,63,14,1,0,2.64,2,31
2024-08-26,26,62,19,1,0,4.02,2,38
2024-09-02,26,62,20,1,1,3.87,2,27
2024-09-09,26,65,14,0,0,4.75,2,25
2024-09-16,26,62,20,2,0,4.29,2,23
2024-09-23,26,64,18,1,1,4.77,2,36
2024-09-30,26,61,17,0,0,3.52,2,39
2024-10-07,26,61,12,2,0,4.65,2,22
2024-10-14,26,63,15,0,0,3.6,2,23
2024-10-21,26,65,21,0,0,3.21,2,29
2024-10-28,26,63,14,2,0,3.71,2,34
2024-11-04,26,62,17,1,0,3.07,2,26
2024-11-11,26,63,13,1,1,4.86,2,46
2024-11-18,26,64,18,0,0,3.09,2,31
2024-11-25,26,62,14,0,0,4.97,2,34
2024-12-02,26,66,19,0,0,4.68,2,28
2024-12-09,26,67,14,1,0,6.27,3,23
2024-12-16,26,63,13,1,0,5.34,2,40
2024-12-23,26,63,20,0,1,4.81,2,47
2024-12-30,26,64,15,1,0,5.35,2,32
2025-01-06,26,62,12,2,0,5.67,2,41
2025-01-13,26,63,16,0,0,4.93,3,30
2025-01-20,26,67,20,1,0,4.78,3,48
2025-01-27,26,64,19,1,0,6.03,2,25
2025-02-03,26,63,21,0,0,6.22,2,27
2025-02-10,26,62,19,0,0,4.77,2,18
2025-02-17,26,65,15,2,0,4.96,2,25
2025-02-24,26,61,16,1,0,6.31,2,28
2025-03-03,26,66,15,1,0,4.14,2,33
2025-03-10,26,64,18,1,0,4.59,2,40
2025-03-17,26,64,18,1,0,4.43,2,24
2025-03-24,26,62,16,0,0,3.51,2,34
2025-03-31,26,61,16,0,0,3.95,2,48
2025-04-07,26,61,15,0,0,4.31,2,20
2025-04-14,26,60,12,0,0,3.0,2,36
2025-04-21,26,63,18,1,0,4.92,3,38
2025-04-28,26,62,14,1,0,3.26,2,44
2025-05-05,26,65,15,2,1,3.67,2,29
2025-05-12,26,63,14,2,0,3.17,2,39
2025-05-19,26,66,18,0,1,4.72,2,30
2025-05-26,26,62,12,0,0,4.64,2,41
2025-06-02,26,64,17,1,0,3.72,2,50
2025-06-09,26,67,21,2,0,4.15,2,23
2025-06-16,26,65,13,1,0,4.15,2,28
2025-06-23,26,61,12,2,0,3.25,2,41
2025-06-30,26,63,20,1,0,4.37,2,48
2024-01-01,27,24,7,0,0,6.25,0,18
2024-01-08,27,25,6,0,0,5.46,1,14
2024-01-15,27,24,5,0,0,4.63,0,9
2024-01-22,27,23,4,0,0,4.95,0,13
2024-01-29,27,21,5,0,0,6.03,0,10
2024-02-05,27,25,6,0,0,5.78,1,13
2024-02-12,27,24,6,0,1,6.07,1,8
2024-02-19,27,27,9,0,0,5.91,0,10
2024-02-26,27,26,8,0,0,6.1,0,18
2024-03-04,27,21,4,0,0,3.46,0,12
2024-03-11,27,25,7,0,0,4.74,1,16
2024-03-18,27,22,5,0,1,3.14,0,12
2024-03-25,27,25,8,0,0,3.16,0,12
2024-04-01,27,29,7,0,1,3.15,1,12
2024-04-08,27,28,9,1,0,3.71,0,9
2024-04-15,27,22,6,0,0,3.57,0,7
2024-04-22,27,26,5,0,0,3.62,0,19
2024-04-29,27,26,8,0,0,4.28,0,19
2024-05-06,27,23,7,0,0,4.06,0,10
2024-05-13,27,26,8,0,0,3.53,0,14
2024-05-20,27,25,5,0,0,3.85,1,15
2024-05-27,27,23,5,0,0,4.09,0,11
2024-06-03,27,25,6,0,0,3.93,0,17
2024-06-10,27,25,8,0,0,3.64,1,18
2024-06-17,27,23,5,0,0,3.22,0,15
2024-06-24,27,26,8,1,0,3.71,0,17
2024-07-01,27,25,6,0,0,3.55,0,18
2024-07-08,27,25,6,0,0,4.05,0,10
2024-07-15,27,25,8,0,0,3.63,0,7
2024-07-22,27,22,6,0,0,2.6,1,12
2024-07-29,27,29,7,0,0,3.69,1,12
2024-08-05,27,28,9,0,0,3.58,0,13
2024-08-12,27,23,5,0,0,4.48,0,18
2024-08-19,27,25,6,0,0,3.28,1,11
2024-08-26,27,24,5,0,0,4.21,0,15
2024-09-02,27,22,6,0,1,3.96,0,8
2024-09-09,27,24,5,0,0,3.91,1,10
2024-09-16,27,25,6,0,0,4.19,0,11
2024-09-23,27,22,6,0,0,4.75,1,16
2024-09-30,27,23,5,0,0,3.46,0,7
2024-10-07,27,25,8,0,0,3.85,1,11
2024-10-14,27,25,8,0,0,3.46,0,15
2024-10-21,27,18,3,0,0,3.24,0,10
2024-10-28,27,24,6,0,0,4.69,0,10
2024-11-04,27,24,8,0,0,4.45,1,7
2024-11-11,27,24,8,0,0,4.08,1,12
2024-11-18,27,25,5,0,0,3.42,0,19
2024-11-25,27,26,8,0,0,4.82,1,16
2024-12-02,27,23,5,0,0,5.45,0,8
2024-12-09,27,26,6,0,0,5.62,1,11
2024-12-16,27,25,5,0,0,5.21,0,9
2024-12-23,27,25,7,0,0,5.61,1,13
2024-12-30,27,25,5,0,0,6.1,1,11
2025-01-06,27,20,4,0,0,4.62,0,8
2025-01-13,27,24,5,0,0,5.62,1,7
2025-01-20,27,26,5,1,0,5.41,0,12
2025-01-27,27,26,6,0,0,4.94,0,16
2025-02-03,27,23,4,0,0,5.93,1,16
2025-02-10,27,22,7,0,0,5.59,0,16
2025-02-17,27,22,4,0,0,6.4,1,12
2025-02-24,27,24,6,0,0,6.39,1,7
2025-03-03,27,24,6,0,0,5.0,1,10
2025-03-10,27,23,5,0,0,3.8,0,13
2025-03-17,27,24,7,0,0,4.43,0,17
2025-03-24,27,25,6,0,0,4.65,1,14
2025-03-31,27,25,5,0,0,3.91,0,19
2025-04-07,27,22,7,0,0,4.2,0,11
2025-04-14,27,25,7,0,0,3.02,0,17
2025-04-21,27,28,7,0,0,4.46,1,19
2025-04-28,27,26,7,0,0,4.61,0,17
2025-05-05,27,26,8,0,0,4.4,0,9
2025-05-12,27,26,6,0,0,4.09,0,18
2025-05-19,27,25,5,0,0,4.77,0,8
2025-05-26,27,25,7,0,0,3.75,1,8
2025-06-02,27,25,8,0,0,4.56,1,19
2025-06-09,27,22,4,0,0,4.88,0,11
2025-06-16,27,20,5,0,0,4.22,0,13
2025-06-23,27,25,8,0,0,3.6,0,10
2025-06-30,27,23,7,0,0,4.29,0,16
2024-01-01,28,31,10,1,0,5.54,1,11
2024-01-08,28,27,7,2,0,4.47,1,13
2024-01-15,28,28,9,3,0,5.13,1,13
2024-01-22,28,26,7,1,0,4.79,1,18
2024-01-29,28,25,8,1,0,4.13,1,14
2024-02-05,28,29,8,2,1,4.56,1,9
2024-02-12,28,27,7,1,0,4.91,0,19
2024-02-19,28,27,8,2,0,5.67,1,17
2024-02-26,28,30,7,1,0,5.22,1,12
2024-03-04,28,27,5,2,0,3.96,0,9
2024-03-11,28,28,8,1,0,2.46,1,11
2024-03-18,28,27,9,2,0,3.93,1,12
2024-03-25,28,27,6,3,0,2.44,1,13
2024-04-01,28,25,7,2,0,2.78,0,18
2024-04-08,28,26,8,2,0,3.62,0,17
2024-04-15,28,26,7,1,0,2.72,1,13
2024-04-22,28,29,8,2,0,3.56,0,16
2024-04-29,28,28,9,2,0,1.98,1,9
2024-05-06,28,26,6,1,0,2.64,1,11
2024-05-13,28,27,6,2,0,2.3,0,15
2024-05-20,28,30,8,2,0,4.02,1,19
2024-05-27,28,24,6,2,0,4.79,1,7
2024-06-03,28,28,6,2,0,3.66,1,17
2024-06-10,28,27,7,2,0,3.23,1,10
2024-06-17,28,31,7,2,0,3.57,1,19
2024-06-24,28,23,6,1,0,3.93,1,11
2024-07-01,28,25,7,1,0,3.26,0,9
2024-07-08,28,27,9,1,0,3.6,1,17
2024-07-15,28,28,9,2,0,3.23,1,12
2024-07-22,28,27,9,1,0,3.01,1,10
2024-07-29,28,26,6,1,0,2.91,1,18
2024-08-05,28,31,8,1,0,3.71,1,18
2024-08-12,28,26,7,2,0,2.9,0,9
2024-08-19,28,28,8,1,1,4.91,1,16
2024-08-26,28,28,8,2,0,2.23,1,9
2024-09-02,28,24,7,2,0,3.54,1,9
2024-09-09,28,28,8,2,0,2.43,0,16
2024-09-16,28,26,6,1,0,4.09,1,12
2024-09-23,28,26,7,1,0,3.66,0,12
2024-09-30,28,30,7,2,0,4.4,1,10
2024-10-07,28,24,5,2,0,2.9,0,15
2024-10-14,28,25,8,1,0,2.25,0,15
2024-10-21,28,26,5,2,0,3.61,1,16
2024-10-28,28,28,9,1,0,4.74,1,17
2024-11-04,28,28,7,3,0,4.04,1,21
2024-11-11,28,28,9,3,0,3.64,0,16
2024-11-18,28,29,8,1,0,2.63,1,17
2024-11-25,28,23,7,1,0,3.19,0,13
2024-12-02,28,28,9,1,1,6.19,1,10
2024-12-09,28,28,7,3,0,4.65,1,22
2024-12-16,28,25,5,2,0,6.38,1,7
2024-12-23,28,32,9,3,0,6.2,1,11
2024-12-30,28,31,6,3,0,5.13,1,11
2025-01-06,28,30,9,3,0,4.46,1,11
2025-01-13,28,25,6,1,0,4.75,1,18
2025-01-20,28,27,6,2,0,5.94,1,15
2025-01-27,28,27,7,2,0,3.47,1,16
2025-02-03,28,28,7,2,1,4.14,1,14
2025-02-10,28,28,7,2,0,4.34,0,19
2025-02-17,28,26,6,2,0,4.89,0,9
2025-02-24,28,30,8,2,0,4.84,1,22
2025-03-03,28,28,8,1,0,2.34,1,14
2025-03-10,28,28,8,2,0,2.71,1,19
2025-03-17,28,29,9,3,0,3.93,1,15
2025-03-24,28,29,6,3,0,3.69,0,11
2025-03-31,28,25,8,2,0,4.9,1,13
2025-04-07,28,28,9,1,1,3.41,1,9
2025-04-14,28,28,8,2,0,4.02,0,9
2025-04-21,28,26,7,2,0,2.46,0,20
2025-04-28,28,28,6,2,1,4.07,0,20
2025-05-05,28,27,8,2,0,3.64,1,14
2025-05-12,28,27,6,1,0,2.58,1,10
2025-05-19,28,27,7,2,0,2.68,1,10
2025-05-26,28,29,6,2,0,3.84,1,23
2025-06-02,28,29,6,2,0,2.95,1,21
2025-06-09,28,27,6,1,0,3.19,1,20
2025-06-16,28,26,6,1,0,3.03,0,13
2025-06-23,28,26,8,2,0,4.12,1,14
2025-06-30,28,28,6,2,0,4.73,1,11
2024-01-01,29,68,16,0,0,6.01,2,45
2024-01-08,29,72,18,0,0,5.37,3,46
2024-01-15,29,69,14,0,0,5.42,2,52
2024-01-22,29,69,20,2,0,5.48,2,22
2024-01-29,29,68,19,2,0,5.21,2,50
2024-02-05,29,68,22,0,0,6.41,3,27
2024-02-12,29,66,19,2,1,6.03,2,26
2024-02-19,29,67,19,1,0,6.01,2,52
2024-02-26,29,72,24,0,0,5.44,2,44
2024-03-04,29,70,23,2,0,4.99,2,22
2024-03-11,29,69,19,0,0,5.0,2,23
2024-03-18,29,68,19,2,0,3.74,2,36
2024-03-25,29,65,21,0,0,4.91,2,36
2024-04-01,29,73,24,0,1,3.18,2,24
