site_id,week_start_date,shift_type,scheduled_hours,actual_hours,agency_hours,overtime_hours,demand_volume,service_level_score
33,2024-09-09,Afternoon,113,111,0,0,459,0.907
33,2024-09-09,Evening,62,61,0,0,229,0.888
33,2024-09-09,Weekend,44,44,0,0,402,0.902
33,2024-09-16,Morning,92,93,0,0,345,0.93
33,2024-09-16,Afternoon,107,105,0,0,459,0.93
33,2024-09-16,Evening,56,55,1,0,229,0.87
33,2024-09-16,Weekend,41,44,0,3,402,0.861
33,2024-09-23,Morning,94,90,0,0,345,0.93
33,2024-09-23,Afternoon,113,112,0,0,459,0.918
33,2024-09-23,Evening,60,57,0,0,229,0.884
33,2024-09-23,Weekend,47,49,0,2,402,0.874
33,2024-09-30,Morning,94,93,0,0,345,0.948
33,2024-09-30,Afternoon,115,109,0,0,459,0.916
33,2024-09-30,Evening,60,57,0,0,229,0.909
33,2024-09-30,Weekend,41,41,1,0,402,0.867
33,2024-10-07,Morning,97,98,0,0,345,0.93
33,2024-10-07,Afternoon,101,102,5,0,459,0.92
33,2024-10-07,Evening,64,61,0,0,229,0.902
33,2024-10-07,Weekend,45,46,0,2,402,0.864
33,2024-10-14,Morning,99,98,0,0,345,0.922
33,2024-10-14,Afternoon,108,102,0,0,459,0.953
33,2024-10-14,Evening,57,59,2,0,229,0.867
33,2024-10-14,Weekend,46,48,0,3,402,0.897
33,2024-10-21,Morning,93,94,0,0,345,0.913
33,2024-10-21,Afternoon,113,111,0,0,459,0.915
33,2024-10-21,Evening,58,61,3,0,229,0.908
33,2024-10-21,Weekend,47,47,0,0,402,0.913
33,2024-10-28,Morning,95,93,0,0,345,0.903
33,2024-10-28,Afternoon,108,107,0,0,459,0.943
33,2024-10-28,Evening,55,55,0,0,229,0.904
33,2024-10-28,Weekend,42,45,0,4,402,0.91
33,2024-11-04,Morning,92,92,0,0,345,0.908
33,2024-11-04,Afternoon,115,112,0,0,459,0.912
33,2024-11-04,Evening,64,65,0,0,229,0.862
33,2024-11-04,Weekend,43,41,0,0,402,0.869
33,2024-11-11,Morning,92,92,0,0,345,0.949
33,2024-11-11,Afternoon,118,118,0,0,459,0.905
33,2024-11-11,Evening,61,61,0,0,229,0.903
33,2024-11-11,Weekend,45,43,0,0,402,0.908
33,2024-11-18,Morning,101,102,0,0,345,0.914
33,2024-11-18,Afternoon,110,111,0,0,459,0.939
33,2024-11-18,Evening,63,63,0,0,229,0.895
33,2024-11-18,Weekend,46,45,0,0,402,0.918
33,2024-11-25,Morning,91,89,0,0,345,0.902
33,2024-11-25,Afternoon,110,109,0,0,459,0.954
33,2024-11-25,Evening,59,61,2,0,229,0.919
33,2024-11-25,Weekend,44,45,0,2,402,0.884
33,2024-12-02,Morning,97,101,4,0,345,0.906
33,2024-12-02,Afternoon,110,106,0,0,459,0.939
33,2024-12-02,Evening,61,59,1,0,229,0.911
33,2024-12-02,Weekend,44,45,0,1,402,0.885
33,2024-12-09,Morning,99,97,0,0,345,0.916
33,2024-12-09,Afternoon,110,106,0,0,459,0.956
33,2024-12-09,Evening,56,57,2,0,229,0.901
33,2024-12-09,Weekend,47,46,0,0,402,0.878
33,2024-12-16,Morning,92,93,0,0,345,0.925
33,2024-12-16,Afternoon,106,106,0,0,459,0.901
33,2024-12-16,Evening,55,53,0,0,229,0.883
33,2024-12-16,Weekend,45,45,1,0,402,0.869
33,2024-12-23,Morning,89,88,0,0,345,0.91
33,2024-12-23,Afternoon,112,111,0,0,459,0.906
33,2024-12-23,Evening,55,53,0,0,229,0.917
33,2024-12-23,Weekend,42,43,0,3,402,0.917
33,2024-12-30,Morning,97,98,0,0,345,0.933
33,2024-12-30,Afternoon,117,118,0,0,459,0.927
33,2024-12-30,Evening,58,55,0,0,229,0.899
33,2024-12-30,Weekend,41,41,0,0,402,0.864
33,2025-01-06,Morning,87,88,3,0,345,0.915
33,2025-01-06,Afternoon,117,117,0,0,459,0.954
33,2025-01-06,Evening,60,61,3,0,229,0.919
33,2025-01-06,Weekend,43,43,0,2,402,0.879
33,2025-01-13,Morning,89,90,3,0,345,0.949
33,2025-01-13,Afternoon,105,103,0,0,459,0.922
33,2025-01-13,Evening,56,58,3,0,229,0.883
33,2025-01-13,Weekend,46,43,0,0,402,0.91
33,2025-01-20,Morning,95,91,0,0,345,0.936
33,2025-01-20,Afternoon,116,115,0,0,459,0.936
33,2025-01-20,Evening,59,59,0,0,229,0.89
33,2025-01-20,Weekend,45,45,0,2,402,0.863
33,2025-01-27,Morning,100,98,0,0,345,0.955
33,2025-01-27,Afternoon,107,107,5,0,459,0.949
33,2025-01-27,Evening,64,64,0,0,229,0.868
33,2025-01-27,Weekend,43,41,0,0,402,0.916
33,2025-02-03,Morning,90,90,0,0,345,0.929
33,2025-02-03,Afternoon,112,113,0,0,459,0.958
33,2025-02-03,Evening,59,58,0,0,229,0.913
33,2025-02-03,Weekend,42,40,0,0,402,0.885
33,2025-02-10,Morning,96,96,0,0,345,0.942
33,2025-02-10,Afternoon,116,117,0,0,459,0.931
33,2025-02-10,Evening,56,56,0,0,229,0.871
33,2025-02-10,Weekend,45,43,0,0,402,0.9
33,2025-02-17,Morning,94,89,0,0,345,0.91
33,2025-02-17,Afternoon,111,115,4,0,459,0.924
33,2025-02-17,Evening,57,55,0,0,229,0.879
33,2025-02-17,Weekend,48,46,0,0,402,0.918
33,2025-02-24,Morning,90,86,0,0,345,0.923
33,2025-02-24,Afternoon,101,100,0,0,459,0.926
33,2025-02-24,Evening,59,59,0,0,229,0.904
33,2025-02-24,Weekend,48,52,0,4,402,0.895
33,2025-03-03,Morning,88,85,0,0,345,0.954
33,2025-03-03,Afternoon,101,102,0,0,459,0.957
33,2025-03-03,Evening,56,53,0,0,229,0.875
33,2025-03-03,Weekend,41,40,0,0,402,0.877
33,2025-03-10,Morning,89,84,0,0,345,0.907
33,2025-03-10,Afternoon,117,118,0,0,459,0.927
33,2025-03-10,Evening,64,62,0,0,229,0.881
33,2025-03-10,Weekend,42,42,0,0,402,0.913
33,2025-03-17,Morning,87,85,0,0,345,0.906
33,2025-03-17,Afternoon,108,105,0,0,459,0.909
33,2025-03-17,Evening,55,54,0,0,229,0.891
33,2025-03-17,Weekend,42,42,0,2,402,0.888
33,2025-03-24,Morning,96,97,0,0,345,0.934
33,2025-03-24,Afternoon,112,106,0,0,459,0.907
33,2025-03-24,Evening,61,60,0,0,229,0.912
33,2025-03-24,Weekend,48,46,0,0,402,0.906
33,2025-03-31,Morning,99,99,0,0,345,0.949
33,2025-03-31,Afternoon,105,105,0,0,459,0.95
33,2025-03-31,Evening,59,60,3,0,229,0.867
33,2025-03-31,Weekend,44,43,0,0,402,0.898
33,2025-04-07,Morning,96,92,0,0,345,0.912
33,2025-04-07,Afternoon,118,118,0,0,459,0.928
33,2025-04-07,Evening,63,63,0,0,229,0.91
33,2025-04-07,Weekend,44,44,0,0,402,0.919
33,2025-04-14,Morning,90,89,0,0,345,0.928
33,2025-04-14,Afternoon,113,114,0,0,459,0.923
33,2025-04-14,Evening,56,55,0,0,229,0.862
33,2025-04-14,Weekend,43,43,0,0,402,0.884
33,2025-04-21,Morning,96,92,0,0,345,0.915
33,2025-04-21,Afternoon,104,103,0,0,459,0.928
33,2025-04-21,Evening,57,56,0,0,229,0.906
33,2025-04-21,Weekend,47,46,0,0,402,0.878
33,2025-04-28,Morning,99,94,0,0,345,0.929
33,2025-04-28,Afternoon,104,102,0,0,459,0.946
33,2025-04-28,Evening,61,59,0,0,229,0.898
33,2025-04-28,Weekend,44,45,1,0,402,0.88
33,2025-05-05,Morning,102,99,0,0,345,0.958
33,2025-05-05,Afternoon,104,99,0,0,459,0.927
33,2025-05-05,Evening,62,61,0,0,229,0.86
33,2025-05-05,Weekend,45,44,1,0,402,0.907
33,2025-05-12,Morning,88,86,0,0,345,0.953
33,2025-05-12,Afternoon,109,105,0,0,459,0.934
33,2025-05-12,Evening,59,57,0,0,229,0.897
33,2025-05-12,Weekend,45,47,0,4,402,0.865
33,2025-05-19,Morning,93,89,0,0,345,0.93
33,2025-05-19,Afternoon,115,110,0,0,459,0.916
33,2025-05-19,Evening,56,55,0,0,229,0.906
33,2025-05-19,Weekend,44,43,0,0,402,0.908
33,2025-05-26,Morning,96,100,4,0,345,0.903
33,2025-05-26,Afternoon,101,97,0,0,459,0.956
33,2025-05-26,Evening,61,60,0,0,229,0.911
33,2025-05-26,Weekend,45,46,0,3,402,0.908
33,2025-06-02,Morning,96,94,0,0,345,0.919
33,2025-06-02,Afternoon,111,112,0,0,459,0.915
33,2025-06-02,Evening,60,60,0,0,229,0.862
33,2025-06-02,Weekend,43,45,1,2,402,0.908
33,2025-06-09,Morning,100,101,0,0,345,0.912
33,2025-06-09,Afternoon,116,115,0,0,459,0.914
33,2025-06-09,Evening,60,60,0,0,229,0.873
33,2025-06-09,Weekend,47,46,0,0,402,0.916
33,2025-06-16,Morning,97,97,0,0,345,0.926
33,2025-06-16,Afternoon,107,102,0,0,459,0.946
33,2025-06-16,Evening,58,55,0,0,229,0.89
33,2025-06-16,Weekend,42,41,0,0,402,0.911
33,2025-06-23,Morning,102,101,0,0,345,0.946
33,2025-06-23,Afternoon,114,113,0,0,459,0.932
33,2025-06-23,Evening,61,61,2,0,229,0.876
33,2025-06-23,Weekend,42,44,0,3,402,0.913
33,2025-06-30,Morning,94,90,0,0,345,0.912
33,2025-06-30,Afternoon,113,108,0,0,459,0.95
33,2025-06-30,Evening,55,54,0,0,229,0.871
33,2025-06-30,Weekend,48,52,0,4,402,0.89
34,2024-01-01,Morning,102,101,0,0,345,0.905
34,2024-01-01,Afternoon,102,97,0,0,459,0.914
34,2024-01-01,Evening,57,56,0,0,229,0.874
34,2024-01-01,Weekend,48,52,1,4,402,0.908
34,2024-01-08,Morning,91,86,0,0,345,0.925
34,2024-01-08,Afternoon,105,105,0,0,459,0.933
34,2024-01-08,Evening,57,54,0,0,229,0.888
34,2024-01-08,Weekend,45,44,0,0,402,0.868
34,2024-01-15,Morning,93,91,0,0,345,0.911
34,2024-01-15,Afternoon,110,108,0,0,459,0.934
34,2024-01-15,Evening,55,55,0,0,229,0.874
34,2024-01-15,Weekend,47,47,0,3,402,0.885
34,2024-01-22,Morning,88,87,0,0,345,0.933
34,2024-01-22,Afternoon,104,101,0,0,459,0.955
34,2024-01-22,Evening,62,61,0,0,229,0.917
34,2024-01-22,Weekend,47,48,0,2,402,0.86
34,2024-01-29,Morning,100,97,0,0,345,0.911
34,2024-01-29,Afternoon,106,106,0,0,459,0.915
34,2024-01-29,Evening,59,56,0,0,229,0.871
34,2024-01-29,Weekend,47,46,0,0,402,0.918
34,2024-02-05,Morning,92,92,0,0,345,0.906
34,2024-02-05,Afternoon,106,102,0,0,459,0.921
34,2024-02-05,Evening,61,61,0,0,229,0.884
34,2024-02-05,Weekend,42,45,0,3,402,0.9
34,2024-02-12,Morning,98,97,0,0,345,0.915
34,2024-02-12,Afternoon,112,108,0,0,459,0.923
34,2024-02-12,Evening,59,59,0,0,229,0.898
34,2024-02-12,Weekend,47,46,0,0,402,0.879
34,2024-02-19,Morning,101,102,0,0,345,0.938
34,2024-02-19,Afternoon,111,106,0,0,459,0.921
34,2024-02-19,Evening,55,52,0,0,229,0.861
34,2024-02-19,Weekend,41,41,0,0,402,0.875
34,2024-02-26,Morning,96,93,0,0,345,0.91
34,2024-02-26,Afternoon,114,109,0,0,459,0.906
34,2024-02-26,Evening,63,62,0,0,229,0.866
34,2024-02-26,Weekend,41,39,0,0,402,0.898
34,2024-03-04,Morning,90,86,0,0,345,0.928
34,2024-03-04,Afternoon,118,121,5,0,459,0.933
34,2024-03-04,Evening,62,61,0,0,229,0.902
34,2024-03-04,Weekend,44,45,0,1,402,0.904
34,2024-03-11,Morning,89,85,0,0,345,0.918
34,2024-03-11,Afternoon,107,103,0,0,459,0.919
34,2024-03-11,Evening,57,54,0,0,229,0.904
34,2024-03-11,Weekend,47,46,0,0,402,0.882
34,2024-03-18,Morning,91,88,0,0,345,0.938
34,2024-03-18,Afternoon,102,97,0,0,459,0.935
34,2024-03-18,Evening,58,55,0,0,229,0.895
34,2024-03-18,Weekend,43,43,0,0,402,0.895
34,2024-03-25,Morning,88,88,0,0,345,0.934
34,2024-03-25,Afternoon,103,100,0,0,459,0.908
34,2024-03-25,Evening,59,58,0,0,229,0.888
34,2024-03-25,Weekend,44,44,0,0,402,0.86
34,2024-04-01,Morning,93,90,0,0,345,0.946
34,2024-04-01,Afternoon,108,106,0,0,459,0.958
34,2024-04-01,Evening,60,58,0,0,229,0.891
34,2024-04-01,Weekend,48,48,0,0,402,0.917
34,2024-04-08,Morning,90,90,0,0,345,0.949
34,2024-04-08,Afternoon,102,101,0,0,459,0.954
34,2024-04-08,Evening,57,57,3,0,229,0.871
34,2024-04-08,Weekend,41,41,1,0,402,0.904
34,2024-04-15,Morning,93,99,5,0,345,0.908
34,2024-04-15,Afternoon,104,99,0,0,459,0.955
34,2024-04-15,Evening,62,60,0,0,229,0.872
34,2024-04-15,Weekend,47,46,0,0,402,0.916
34,2024-04-22,Morning,89,89,0,0,345,0.938
34,2024-04-22,Afternoon,107,105,0,0,459,0.924
34,2024-04-22,Evening,64,62,0,0,229,0.879
34,2024-04-22,Weekend,42,40,0,0,402,0.876
34,2024-04-29,Morning,89,86,0,0,345,0.904
34,2024-04-29,Afternoon,117,112,0,0,459,0.909
34,2024-04-29,Evening,64,63,0,0,229,0.909
34,2024-04-29,Weekend,42,40,0,0,402,0.896
34,2024-05-06,Morning,93,93,0,0,345,0.938
34,2024-05-06,Afternoon,110,112,0,0,459,0.909
34,2024-05-06,Evening,62,63,0,0,229,0.894
34,2024-05-06,Weekend,46,44,0,1,402,0.903
34,2024-05-13,Morning,98,93,0,0,345,0.911
34,2024-05-13,Afternoon,115,116,0,0,459,0.928
34,2024-05-13,Evening,60,59,0,0,229,0.877
34,2024-05-13,Weekend,44,44,0,1,402,0.864
34,2024-05-20,Morning,95,90,0,0,345,0.926
34,2024-05-20,Afternoon,107,101,0,0,459,0.921
34,2024-05-20,Evening,62,61,0,0,229,0.867
34,2024-05-20,Weekend,45,43,0,0,402,0.86
34,2024-05-27,Morning,89,88,0,0,345,0.902
34,2024-05-27,Afternoon,116,110,0,0,459,0.912
34,2024-05-27,Evening,64,65,0,0,229,0.862
34,2024-05-27,Weekend,42,42,0,0,402,0.89
34,2024-06-03,Morning,93,91,0,0,345,0.926
34,2024-06-03,Afternoon,112,111,0,0,459,0.903
34,2024-06-03,Evening,59,58,0,0,229,0.89
34,2024-06-03,Weekend,48,46,0,0,402,0.917
34,2024-06-10,Morning,89,84,0,0,345,0.935
34,2024-06-10,Afternoon,102,102,4,0,459,0.94
34,2024-06-10,Evening,58,57,0,0,229,0.893
34,2024-06-10,Weekend,47,47,0,0,402,0.92
34,2024-06-17,Morning,96,97,0,0,345,0.93
34,2024-06-17,Afternoon,107,108,0,0,459,0.95
34,2024-06-17,Evening,59,57,0,0,229,0.886
34,2024-06-17,Weekend,45,44,0,2,402,0.9
34,2024-06-24,Morning,99,96,0,0,345,0.906
34,2024-06-24,Afternoon,104,101,0,0,459,0.935
34,2024-06-24,Evening,63,64,0,0,229,0.88
34,2024-06-24,Weekend,43,43,1,0,402,0.881
34,2024-07-01,Morning,91,89,0,0,345,0.948
34,2024-07-01,Afternoon,113,108,0,0,459,0.902
34,2024-07-01,Evening,61,59,0,0,229,0.883
34,2024-07-01,Weekend,42,42,0,3,402,0.865
34,2024-07-08,Morning,94,93,0,0,345,0.948
34,2024-07-08,Afternoon,111,110,0,0,459,0.934
34,2024-07-08,Evening,64,64,0,0,229,0.903
34,2024-07-08,Weekend,43,42,0,0,402,0.897
34,2024-07-15,Morning,91,88,0,0,345,0.935
34,2024-07-15,Afternoon,106,102,0,0,459,0.911
34,2024-07-15,Evening,61,60,0,0,229,0.915
34,2024-07-15,Weekend,42,42,0,0,402,0.917
34,2024-07-22,Morning,98,96,3,0,345,0.922
34,2024-07-22,Afternoon,101,102,0,0,459,0.926
34,2024-07-22,Evening,64,64,0,0,229,0.88
34,2024-07-22,Weekend,48,52,0,4,402,0.865
34,2024-07-29,Morning,89,89,0,0,345,0.953
34,2024-07-29,Afternoon,118,118,0,0,459,0.958
34,2024-07-29,Evening,57,54,0,0,229,0.902
34,2024-07-29,Weekend,44,41,0,0,402,0.865
34,2024-08-05,Morning,93,94,0,0,345,0.953
34,2024-08-05,Afternoon,112,111,0,0,459,0.918
34,2024-08-05,Evening,57,57,0,0,229,0.862
34,2024-08-05,Weekend,43,42,0,0,402,0.905
34,2024-08-12,Morning,94,95,0,0,345,0.903
34,2024-08-12,Afternoon,107,105,0,0,459,0.911
34,2024-08-12,Evening,58,58,0,0,229,0.918
34,2024-08-12,Weekend,47,48,0,3,402,0.887
34,2024-08-19,Morning,95,95,0,0,345,0.948
34,2024-08-19,Afternoon,112,113,0,0,459,0.916
34,2024-08-19,Evening,60,58,0,0,229,0.901
34,2024-08-19,Weekend,42,41,0,0,402,0.894
34,2024-08-26,Morning,92,87,0,0,345,0.924
34,2024-08-26,Afternoon,103,98,0,0,459,0.95
34,2024-08-26,Evening,55,54,0,0,229,0.899
34,2024-08-26,Weekend,43,41,0,0,402,0.902
34,2024-09-02,Morning,97,95,0,0,345,0.959
34,2024-09-02,Afternoon,117,115,0,0,459,0.922
34,2024-09-02,Evening,56,54,0,0,229,0.918
34,2024-09-02,Weekend,44,47,0,3,402,0.901
34,2024-09-09,Morning,98,93,0,0,345,0.9
34,2024-09-09,Afternoon,113,107,0,0,459,0.959
34,2024-09-09,Evening,57,54,0,0,229,0.896
34,2024-09-09,Weekend,43,43,0,0,402,0.908
34,2024-09-16,Morning,97,96,0,0,345,0.937
34,2024-09-16,Afternoon,114,113,0,0,459,0.955
34,2024-09-16,Evening,61,58,0,0,229,0.868
34,2024-09-16,Weekend,47,45,0,0,402,0.881
34,2024-09-23,Morning,90,90,0,0,345,0.957
34,2024-09-23,Afternoon,103,98,0,0,459,0.941
34,2024-09-23,Evening,61,59,0,0,229,0.865
34,2024-09-23,Weekend,48,46,0,0,402,0.877
34,2024-09-30,Morning,102,99,0,0,345,0.953
34,2024-09-30,Afternoon,111,108,0,0,459,0.915
34,2024-09-30,Evening,62,66,3,0,229,0.881
34,2024-09-30,Weekend,48,48,0,0,402,0.891
34,2024-10-07,Morning,89,89,0,0,345,0.96
34,2024-10-07,Afternoon,113,110,0,0,459,0.96
34,2024-10-07,Evening,56,55,0,0,229,0.902
34,2024-10-07,Weekend,47,46,0,0,402,0.89
34,2024-10-14,Morning,92,92,0,0,345,0.942
34,2024-10-14,Afternoon,106,102,0,0,459,0.916
34,2024-10-14,Evening,63,61,0,0,229,0.877
34,2024-10-14,Weekend,48,47,0,0,402,0.915
34,2024-10-21,Morning,100,101,0,0,345,0.921
34,2024-10-21,Afternoon,111,111,0,0,459,0.904
34,2024-10-21,Evening,56,54,0,0,229,0.872
34,2024-10-21,Weekend,41,40,0,0,402,0.905
34,2024-10-28,Morning,101,97,0,0,345,0.941
34,2024-10-28,Afternoon,118,118,0,0,459,0.921
34,2024-10-28,Evening,63,62,0,0,229,0.919
34,2024-10-28,Weekend,45,48,0,3,402,0.861
34,2024-11-04,Morning,88,88,0,0,345,0.923
34,2024-11-04,Afternoon,109,107,0,0,459,0.954
34,2024-11-04,Evening,59,56,0,0,229,0.895
34,2024-11-04,Weekend,47,49,0,3,402,0.91
34,2024-11-11,Morning,102,98,0,0,345,0.912
34,2024-11-11,Afternoon,116,115,0,0,459,0.935
34,2024-11-11,Evening,61,60,0,0,229,0.867
34,2024-11-11,Weekend,48,46,0,0,402,0.911
34,2024-11-18,Morning,99,100,0,0,345,0.95
34,2024-11-18,Afternoon,117,117,0,0,459,0.951
34,2024-11-18,Evening,64,60,0,0,229,0.882
34,2024-11-18,Weekend,41,39,0,0,402,0.915
34,2024-11-25,Morning,100,98,0,0,345,0.914
34,2024-11-25,Afternoon,118,115,0,0,459,0.931
34,2024-11-25,Evening,59,56,0,0,229,0.876
34,2024-11-25,Weekend,47,46,0,0,402,0.913
34,2024-12-02,Morning,101,99,0,0,345,0.938
34,2024-12-02,Afternoon,109,105,0,0,459,0.921
34,2024-12-02,Evening,57,54,0,0,229,0.868
34,2024-12-02,Weekend,45,45,0,0,402,0.891
34,2024-12-09,Morning,98,97,0,0,345,0.915
34,2024-12-09,Afternoon,114,116,0,0,459,0.92
34,2024-12-09,Evening,56,58,2,0,229,0.869
34,2024-12-09,Weekend,44,45,0,2,402,0.918
34,2024-12-16,Morning,88,87,0,0,345,0.932
34,2024-12-16,Afternoon,118,115,0,0,459,0.921
34,2024-12-16,Evening,57,54,0,0,229,0.862
34,2024-12-16,Weekend,47,46,0,0,402,0.863
34,2024-12-23,Morning,96,93,0,0,345,0.919
34,2024-12-23,Afternoon,117,118,3,0,459,0.903
34,2024-12-23,Evening,58,57,0,0,229,0.89
34,2024-12-23,Weekend,42,42,0,2,402,0.872
34,2024-12-30,Morning,96,94,0,0,345,0.912
34,2024-12-30,Afternoon,104,101,0,0,459,0.916
34,2024-12-30,Evening,55,55,0,0,229,0.895
34,2024-12-30,Weekend,42,42,0,0,402,0.912
34,2025-01-06,Morning,98,95,0,0,345,0.901
34,2025-01-06,Afternoon,118,120,0,0,459,0.96
34,2025-01-06,Evening,57,55,0,0,229,0.871
34,2025-01-06,Weekend,47,46,0,0,402,0.912
34,2025-01-13,Morning,99,100,0,0,345,0.904
34,2025-01-13,Afternoon,112,110,0,0,459,0.953
34,2025-01-13,Evening,56,55,0,0,229,0.911
34,2025-01-13,Weekend,44,43,0,0,402,0.884
34,2025-01-20,Morning,95,92,0,0,345,0.958
34,2025-01-20,Afternoon,102,102,3,0,459,0.903
34,2025-01-20,Evening,60,57,0,0,229,0.913
34,2025-01-20,Weekend,48,49,2,0,402,0.886
34,2025-01-27,Morning,98,99,0,0,345,0.945
34,2025-01-27,Afternoon,109,104,0,0,459,0.949
34,2025-01-27,Evening,59,58,0,0,229,0.903
34,2025-01-27,Weekend,45,47,0,2,402,0.917
34,2025-02-03,Morning,98,95,0,0,345,0.915
34,2025-02-03,Afternoon,109,106,0,0,459,0.907
34,2025-02-03,Evening,59,57,0,0,229,0.874
34,2025-02-03,Weekend,42,42,0,0,402,0.917
34,2025-02-10,Morning,93,93,0,0,345,0.929
34,2025-02-10,Afternoon,106,102,0,0,459,0.954
34,2025-02-10,Evening,55,54,0,0,229,0.91
34,2025-02-10,Weekend,42,43,0,1,402,0.872
34,2025-02-17,Morning,92,91,3,0,345,0.914
34,2025-02-17,Afternoon,106,106,0,0,459,0.955
34,2025-02-17,Evening,55,53,0,0,229,0.892
34,2025-02-17,Weekend,44,42,0,0,402,0.917
34,2025-02-24,Morning,95,96,0,0,345,0.954
34,2025-02-24,Afternoon,102,99,0,0,459,0.925
34,2025-02-24,Evening,59,57,0,0,229,0.9
34,2025-02-24,Weekend,44,42,0,0,402,0.906
34,2025-03-03,Morning,99,100,0,0,345,0.959
34,2025-03-03,Afternoon,111,105,0,0,459,0.939
34,2025-03-03,Evening,63,63,0,0,229,0.918
34,2025-03-03,Weekend,42,40,0,0,402,0.918
34,2025-03-10,Morning,100,101,0,0,345,0.958
34,2025-03-10,Afternoon,118,114,0,0,459,0.953
34,2025-03-10,Evening,56,55,0,0,229,0.903
34,2025-03-10,Weekend,46,46,0,0,402,0.872
34,2025-03-17,Morning,99,103,4,0,345,0.96
34,2025-03-17,Afternoon,101,98,0,0,459,0.925
34,2025-03-17,Evening,60,57,0,0,229,0.874
34,2025-03-17,Weekend,42,41,0,1,402,0.885
34,2025-03-24,Morning,96,94,0,0,345,0.904
34,2025-03-24,Afternoon,106,105,0,0,459,0.934
34,2025-03-24,Evening,55,55,0,0,229,0.875
34,2025-03-24,Weekend,46,45,0,0,402,0.899
34,2025-03-31,Morning,93,91,0,0,345,0.943
34,2025-03-31,Afternoon,114,111,0,0,459,0.926
34,2025-03-31,Evening,60,57,0,0,229,0.871
34,2025-03-31,Weekend,45,45,0,0,402,0.893
34,2025-04-07,Morning,89,87,0,0,345,0.947
34,2025-04-07,Afternoon,118,119,3,0,459,0.918
34,2025-04-07,Evening,58,58,0,0,229,0.878
34,2025-04-07,Weekend,45,43,0,0,402,0.914
34,2025-04-14,Morning,87,85,0,0,345,0.917
34,2025-04-14,Afternoon,105,104,0,0,459,0.919
34,2025-04-14,Evening,60,59,0,0,229,0.898
34,2025-04-14,Weekend,44,43,0,0,402,0.884
34,2025-04-21,Morning,92,92,0,0,345,0.949
34,2025-04-21,Afternoon,103,99,0,0,459,0.911
34,2025-04-21,Evening,58,56,0,0,229,0.879
34,2025-04-21,Weekend,42,41,0,0,402,0.916
34,2025-04-28,Morning,101,102,0,0,345,0.935
34,2025-04-28,Afternoon,116,117,0,0,459,0.954
34,2025-04-28,Evening,58,57,0,0,229,0.901
34,2025-04-28,Weekend,45,43,0,0,402,0.876
34,2025-05-05,Morning,101,98,0,0,345,0.905
34,2025-05-05,Afternoon,109,108,0,0,459,0.914
34,2025-05-05,Evening,60,57,0,0,229,0.873
34,2025-05-05,Weekend,41,39,0,0,402,0.901
34,2025-05-12,Morning,96,97,4,0,345,0.907
34,2025-05-12,Afternoon,112,114,0,0,459,0.92
34,2025-05-12,Evening,62,62,0,0,229,0.909
34,2025-05-12,Weekend,42,41,0,0,402,0.882
34,2025-05-19,Morning,95,96,0,0,345,0.912
34,2025-05-19,Afternoon,103,99,0,0,459,0.94
34,2025-05-19,Evening,58,55,0,0,229,0.886
34,2025-05-19,Weekend,41,39,0,0,402,0.876
34,2025-05-26,Morning,90,86,0,0,345,0.906
34,2025-05-26,Afternoon,117,117,0,0,459,0.953
34,2025-05-26,Evening,60,60,0,0,229,0.881
34,2025-05-26,Weekend,45,43,0,0,402,0.896
34,2025-06-02,Morning,101,101,0,0,345,0.903
34,2025-06-02,Afternoon,112,109,0,0,459,0.904
34,2025-06-02,Evening,63,61,0,0,229,0.881
34,2025-06-02,Weekend,47,48,2,0,402,0.907
34,2025-06-09,Morning,95,93,0,0,345,0.948
34,2025-06-09,Afternoon,106,110,5,0,459,0.901
34,2025-06-09,Evening,55,52,0,0,229,0.913
34,2025-06-09,Weekend,44,41,0,0,402,0.873
34,2025-06-16,Morning,95,90,0,0,345,0.954
34,2025-06-16,Afternoon,113,107,0,0,459,0.908
34,2025-06-16,Evening,57,55,0,0,229,0.861
34,2025-06-16,Weekend,46,43,0,0,402,0.903
34,2025-06-23,Morning,91,96,4,0,345,0.94
34,2025-06-23,Afternoon,111,109,0,0,459,0.924
34,2025-06-23,Evening,59,58,0,0,229,0.913
34,2025-06-23,Weekend,45,44,0,0,402,0.909
34,2025-06-30,Morning,99,101,3,0,345,0.94
34,2025-06-30,Afternoon,101,100,3,0,459,0.915
34,2025-06-30,Evening,57,55,0,0,229,0.884
34,2025-06-30,Weekend,45,45,0,0,402,0.919
35,2024-01-01,Morning,292,281,0,0,345,0.939
35,2024-01-01,Afternoon,321,314,0,0,459,0.928
35,2024-01-01,Evening,193,193,0,0,229,0.867
35,2024-01-01,Weekend,147,148,5,0,402,0.917
35,2024-01-08,Morning,297,287,0,0,345,0.935
35,2024-01-08,Afternoon,296,298,0,0,459,0.921
35,2024-01-08,Evening,182,179,0,0,229,0.866
35,2024-01-08,Weekend,136,138,0,0,402,0.888
35,2024-01-15,Morning,274,262,0,0,345,0.901
35,2024-01-15,Afternoon,317,313,0,0,459,0.95
35,2024-01-15,Evening,165,167,0,0,229,0.902
35,2024-01-15,Weekend,134,133,0,0,402,0.919
35,2024-01-22,Morning,294,296,0,0,345,0.944
35,2024-01-22,Afternoon,294,294,0,0,459,0.941
35,2024-01-22,Evening,177,176,0,0,229,0.898
